#Position (bp)	Coverage	Std
1.1753437055E9	0.8391292655963984	8.518184636538306
1.1835917315E9	0.8142919287596814	8.36445298312138
1.1918397575E9	0.31146337317559375	4.825634755497206
1.2000877835E9	0.894352539625845	8.925566615879212
1.2083358095E9	0.6648937576093965	7.427870293163483
1.2165838355E9	0.5242586529188924	6.479279857357753
1.2248318615E9	0.41076434531122963	5.558434803603877
1.23076644E9	0.5538197872432674	6.159967262921428
1.234890453E9	2.8901315028761188	12.92888152953888
1.2413279135E9	3.8635136455680428	17.160847904245593
1.2495759395E9	2.793678875406067	14.402787904161029
1.2578239655E9	0.209825357000572	4.911290016294097
1.2660719915E9	2.229755216581519	14.001164329754477
1.2743200175E9	3.8619124139521386	19.116427221655133
1.2825680435E9	3.6657245018383793	17.74464763127217
1.288943339E9	3.971782306307627	19.292191282294777
1.291282149E9	0.0	0.0
1.2913856925E9	0.0	0.0
1.2914655495E9	0.0	0.0
1.2915628205E9	0.0	0.0
1.2916163385E9	0.0	0.0
1.2916575315E9	0.0012319355602937693	0.035098939589306245
1.291766658E9	0.0028458956050510385	0.08805559282030564
1.291875052E9	0.0	0.0
1.291916283E9	1.489872234340916	9.9241786007887
1.293438612E9	0.4124063709543411	5.42142255777579
1.2990640955E9	0.6068648425696039	6.11426489528658
1.3073121215E9	0.4036643434441162	5.030968015796531
1.3155601475E9	1.6930282470011613	10.889456766094753
1.3238081735E9	1.0318066407647115	8.714614972428846
1.3320561995E9	1.3881137135115724	10.981167155648201
1.3403042255E9	0.6993519419070696	7.721984701233629
1.3485522515E9	0.7307097480051591	7.709310747591167
1.3568002775E9	1.1089233957312938	9.668681601324744
1.3650483035E9	1.8088480807407736	12.91018686508301
1.3732963295E9	0.6382142830296607	8.925752647833917
1.3815443555E9	0.9080867349351227	11.32395920735352
1.3897923815E9	1.691441564320966	14.77820254483704
1.3980404075E9	0.9039573832575213	10.220813796564917
